,FLT3,FANCL,SYK,CEP76,ELF3,JAK2,CCNE1,TPX2,GSK3B
TCGA-BH-A1FM-01,2.8999,817.5297,333.1219,218.9397,2254.6443,399.4563,127.9565,2360.4894,4580.3353
TCGA-BH-A0C1-01,34.9518,309.5211,864.8916,207.7323,4854.0104,604.4019,60.0115,1371.3626,1739.6752
TCGA-E9-A1RH-01,3.1718,266.3326,375.228,214.416,2729.9976,419.3165,239.7907,2741.4162,6035.6831
TCGA-E2-A109-01,315.9353,359.2086,267.5905,103.1563,2319.0146,181.0624,39.107,2247.2671,2392.9176
TCGA-E9-A1RE-01,6.4177,334.2182,722.8705,167.4446,1785.0058,695.1575,30.6301,1732.4971,1265.7526
TCGA-PE-A5DC-01,12.8769,423.6291,1091.9627,117.18,5375.6841,191.0076,160.103,2004.0777,1153.7719
TCGA-A1-A0SH-01,1523.3417,159.0155,596.6241,148.7949,1584.7377,449.9962,29.2534,510.3087,2035.8173
TCGA-3C-AALK-01,118.7422,320.3186,872.5693,119.5697,5301.6136,489.4497,44.2698,918.494,1739.76
TCGA-E9-A1RI-01,734.9301,352.2199,686.0633,206.7192,2626.9089,964.4752,47.5808,536.5697,1842.1476
TCGA-D8-A27K-01,72.2892,342.5171,1220.775,198.958,3334.4188,546.7275,36.4702,425.2686,2026.0501
TCGA-A1-A0SF-01,370.9975,258.7429,332.4412,148.2276,3026.2429,455.8214,64.6889,1002.036,1274.9291
TCGA-E9-A1R7-01,3.8705,372.639,251.9353,266.7136,2811.7523,272.3434,119.9859,1418.0155,4780.4363
TCGA-5L-AAT1-01,70.9046,314.1157,944.5803,143.4393,7544.4173,416.4629,32.5998,202.119,1005.705
TCGA-3C-AALJ-01,665.4578,636.9719,859.4742,126.9266,3984.5875,193.1097,178.6038,1433.3636,1194.0163
TCGA-A2-A0YL-01,91.9356,358.1709,571.4743,172.6596,3941.0587,741.8916,38.44,1024.1051,1844.4783
TCGA-C8-A12Y-01,216.5148,499.8592,146.6446,98.0392,3343.8277,419.4974,142.7782,1829.0527,1950.5661
TCGA-5L-AAT0-01,238.1581,330.9869,844.112,112.0399,4149.5821,414.7236,50.4473,349.6114,1054.1135
TCGA-A8-A09E-01,1.1626,328.2832,498.7435,78.2799,5562.5202,179.4236,148.4217,1965.1345,1650.0774
TCGA-A2-A0YI-01,207.2153,235.7812,971.3775,156.2314,4623.4347,714.9672,11.9261,206.9171,1859.2725
TCGA-BH-A1EX-01,5.1939,277.7336,990.1434,144.9566,3913.5926,565.1892,59.7297,590.2142,1835.8024
TCGA-A2-A0T3-01,402.5314,282.3064,1687.3193,166.263,2384.8738,794.4371,200.6407,2555.1996,2180.4829
TCGA-BH-A0BV-01,63.3154,227.5211,626.6309,177.6669,6050.2686,441.2893,26.8611,825.7866,1565.6178
TCGA-A8-A09D-01,82.1973,174.3625,835.2045,271.8524,2248.5966,404.9719,62.5501,1157.1772,2029.6712
TCGA-E2-A1LG-01,6.7568,797.3495,971.4373,239.2506,8581.6953,281.0197,184.8894,4889.4349,2997.2359
TCGA-AO-A0JI-01,268.0803,346.0091,1465.354,174.5551,10925.7857,496.0242,48.0878,1428.6255,1854.9792
TCGA-A2-A3XZ-01,83.3908,295.8442,984.4935,120.6065,3930.3928,292.2123,232.5982,910.4066,1227.4294
TCGA-A2-A0YF-01,27.0988,394.8326,502.9224,253.7194,11829.1711,476.8863,25.2391,1432.7843,2201.1158
TCGA-AO-A0JB-01,54.7196,659.9726,306.4295,134.0629,6703.1464,277.7018,76.6074,1277.7018,697.6744
TCGA-B6-A0IC-01,180.639,230.9248,143.8866,180.8792,2393.226,391.7848,35.3111,825.3663,1862.1187
TCGA-E2-A15O-01,70.8767,297.406,211.3938,359.3283,2066.962,739.2603,42.8557,2104.4607,1569.589
TCGA-BH-A0HY-01,37.8676,317.6875,1247.7941,84.1912,3583.4559,281.6176,76.8382,2784.1912,3086.7647
TCGA-A2-A3Y0-01,18.3878,718.5197,1755.7066,278.1155,6464.2969,328.0252,1207.3561,3492.3687,1087.8354
TCGA-AO-A0JC-01,388.3538,454.8949,3659.8074,120.8406,1153.6778,1399.2995,72.6795,965.8494,1192.2067
TCGA-AR-A24K-01,1.7637,407.4691,126.6902,274.5444,4409.465,347.4427,60.2587,1225.1617,3019.9882
TCGA-AR-A24W-01,424.899,178.0757,676.4598,147.264,11295.6298,459.4198,24.9725,353.6541,1875.1377
TCGA-BH-A0HW-01,248.0979,337.0036,674.2565,252.2527,2029.8919,219.905,35.3154,1241.9734,941.6443
TCGA-E2-A15T-01,7.5288,348.7005,138.0284,239.3538,3538.546,1132.4602,52.0743,1577.9155,2559.1718
TCGA-BH-A18U-01,2.1104,865.8037,558.2132,191.6989,2602.1808,223.3556,76.6796,4866.3384,2581.0763
TCGA-BH-A0B8-01,12.8568,217.4951,310.8581,215.3507,3834.5289,274.5837,41.3253,1244.3508,2062.5918
TCGA-A2-A259-01,44.1693,159.2459,899.5607,165.1683,3516.4363,529.7206,29.2388,344.645,1651.372
TCGA-EW-A2FS-01,232.4805,750.0779,484.9833,153.1331,5160.5488,390.4338,76.7519,1024.4716,1436.04
TCGA-WT-AB41-01,82.0189,497.6577,1118.2965,52.0505,6716.877,171.9243,63.8801,556.7823,393.5331
TCGA-BH-A0HA-01,584.4834,396.3354,600.719,138.6988,1771.5412,408.6745,70.5091,571.4948,1544.2421
TCGA-EW-A1P3-01,146.5998,680.1616,326.087,98.6622,7313.8239,187.291,78.5953,1362.8763,1386.2876
TCGA-D8-A1JG-01,92.1028,189.2505,1672.3379,169.4587,2251.0848,590.6478,923.8736,3083.8905,1998.3196
TCGA-AO-A0J9-01,262.9223,474.5462,946.6829,108.2621,3688.2377,324.7863,61.4571,1380.9524,1158.7302
TCGA-A8-A06T-01,15.2201,710.2466,247.2605,253.936,3594.6236,523.6263,52.0689,645.6544,2735.3531
TCGA-A2-A0CZ-01,440.4762,183.1095,431.4286,128.5714,2481.4286,422.8571,19.5238,285.7143,1043.8095
TCGA-BH-A0H5-01,400.4012,235.7324,1907.9266,149.0215,1474.0332,958.8554,51.5554,629.2018,1370.9224
TCGA-E2-A1B0-01,30.078,233.4645,386.5577,181.5819,9056.4426,598.4033,180.0965,3037.319,2406.7954
TCGA-AO-A12G-01,85.2,203.992,686.0,142.8,2284.8,280.8,28.0,856.8,1495.2
TCGA-E2-A15J-01,4.947,277.5018,648.7633,134.629,6707.0671,271.3781,27.5618,884.0989,1651.5901
TCGA-BH-A1FR-01,651.4929,522.1096,570.7293,193.8326,1481.6446,320.607,38.6686,916.2996,2024.9633
TCGA-A8-A076-01,22.4282,164.7727,459.3301,96.89,5062.799,316.6866,63.6962,2627.0933,2341.2081
TCGA-BH-A0DO-01,8.0351,333.13,357.9255,144.9963,4252.0088,488.3126,30.3141,151.2053,1636.5961
TCGA-E2-A1L6-01,388.9365,434.4433,570.9388,185.7421,3128.0093,890.3779,35.8395,676.5875,1609.6611
TCGA-AR-A2LK-01,4.8579,317.7953,665.2235,224.6761,2565.2547,258.3775,73.1715,2492.9941,2369.1186
TCGA-A2-A0SU-01,5742.1438,349.1993,508.3943,162.2901,2450.2798,204.0465,49.9354,1134.3091,1945.3293
TCGA-BH-A1FL-01,169.5524,389.8269,1048.4619,196.0957,6027.234,577.4531,33.0437,970.7278,1697.6903
TCGA-EW-A2FR-01,8.9982,334.7151,458.9082,158.6683,1447.5105,325.4349,112.4775,775.3449,1888.4223
TCGA-A2-A0CY-01,0.0,379.6133,479.4352,122.7747,22885.2056,22.0994,177.4095,2279.9263,1266.4211
TCGA-D8-A1XO-01,8.0853,216.8844,569.3176,213.285,2203.6663,740.782,31.226,617.8295,2171.8826
TCGA-A2-A04X-01,22.7088,400.0252,1095.0707,108.8582,3296.026,618.906,133.3694,2134.631,1334.7752
TCGA-D8-A1JB-01,309.8683,307.0525,1337.3736,140.5634,7916.0122,721.2297,40.8667,347.1423,2049.6216
TCGA-BH-A1FU-01,69.2941,183.4171,535.7298,255.5219,5464.7033,471.1997,82.2867,1133.3911,2174.9675
TCGA-E2-A15I-01,97.1429,263.5715,450.0363,143.4182,3601.7037,871.1064,9.5377,174.5039,2702.6908
TCGA-BH-A18Q-01,11.8606,870.7995,956.4757,219.8454,5201.3131,524.8332,281.6901,3115.5353,3290.0561
TCGA-AR-A0TY-01,161.2383,269.4776,214.447,336.3431,4782.6508,217.3492,344.7275,3883.9084,2581.4253
TCGA-A2-A3XW-01,25.1595,239.9291,1317.151,52.0907,2338.0581,156.2721,40.0425,422.7498,851.8781
TCGA-D8-A13Y-01,2.9204,946.7207,1215.2562,564.7346,1707.3456,190.9219,403.3818,4819.4091,2238.4954
TCGA-A2-A0CX-01,4.8431,149.4743,377.3585,171.9302,4322.8736,322.0664,208.2535,2162.8494,2043.3861
TCGA-E2-A15R-01,108.497,331.4511,787.5464,245.7692,4844.1535,367.7104,84.9107,1847.5146,2156.9668
TCGA-BH-A208-01,6.9724,182.5428,605.7305,165.1596,2527.5084,465.846,81.0546,829.72,1569.2341
TCGA-OL-A5D7-01,32.0153,396.1391,489.7862,440.0908,11704.6948,181.5793,7414.168,7406.5225,722.0165
TCGA-B6-A0X7-01,25.0601,346.7216,971.8503,112.942,4550.2918,393.4089,10.6419,508.0673,1798.4895
TCGA-OL-A5DA-01,35.2997,384.763,662.3892,135.3849,3688.1995,349.2597,40.6985,579.7463,1278.2657
TCGA-E2-A1IK-01,22.2222,309.0944,415.5556,146.1111,1358.3333,268.8889,29.4444,533.3333,1184.4444
TCGA-GM-A2D9-01,13.7383,424.1359,817.0644,94.7216,7054.953,389.0094,21.692,462.039,1062.1837
TCGA-BH-A0AV-01,7.0517,639.09,666.8905,139.0195,5095.366,399.2612,219.9463,2840.1612,2185.6951
TCGA-A2-A1FX-01,16.2481,622.8393,545.1222,118.6108,2726.6942,295.173,49.8274,2521.9687,1722.5645
TCGA-AC-A2FG-01,133.1951,263.221,364.6022,164.2913,6245.9186,1076.7038,19.4351,225.1879,1452.4488
TCGA-E2-A1IO-01,209.8632,177.0934,420.468,125.6954,4154.6239,437.524,49.3141,728.5887,2060.4413
TCGA-AR-A1AV-01,842.6544,319.6592,859.4265,117.694,2962.014,715.4176,42.7978,627.2194,1603.1832
TCGA-AO-A03M-01,206.0671,203.8327,690.8994,111.9872,3639.1821,910.8646,140.3181,1487.9059,2128.2908
TCGA-A2-A0D3-01,285.3458,270.5949,1188.7796,163.1469,3060.1322,537.1594,10.64,219.2488,1999.3552
TCGA-BH-A0BM-01,13.3758,332.9745,388.535,99.3631,7401.2739,535.6688,14.0127,104.4586,1344.586
TCGA-AO-A1KQ-01,1972.9235,623.3443,462.4954,144.8957,1664.1054,480.0585,30.7355,2279.7902,997.6826
TCGA-A2-A0EW-01,54.1977,251.7499,678.3564,133.5459,3553.3121,687.2122,30.1098,315.2674,1844.1374
TCGA-AO-A0JJ-01,93.6262,367.0292,783.2193,181.4908,5840.8354,743.9683,28.8081,917.5369,1296.363
TCGA-HN-A2OB-01,206.8345,240.8318,829.1367,152.4281,3671.7626,538.2194,13.4892,156.0252,1404.6763
TCGA-BH-A0AU-01,61.3718,328.9756,921.4801,153.8809,3937.2744,432.7617,131.769,3375.4513,2611.0108
TCGA-BH-A0AZ-01,127.4557,250.1965,1021.0829,130.8098,2342.597,314.8059,58.4571,481.5525,1377.5755
TCGA-A2-A04V-01,558.5659,451.1795,770.4217,141.373,1819.1078,384.5997,44.8156,1448.3602,1514.3614
TCGA-A2-A0EY-01,29.2719,205.8361,1211.8551,105.0128,2766.5569,304.0615,58.5437,1644.3469,2578.1193
TCGA-BH-A0EI-01,588.258,383.1943,726.5353,130.9386,3260.7184,446.1182,52.9162,885.2839,1372.7308
TCGA-BH-A1FJ-01,30.2679,488.835,163.883,194.4236,5518.8493,539.0961,82.0779,2318.3584,1151.8168
TCGA-BH-A0H3-01,49.6934,288.8641,767.3443,178.7673,5357.5347,514.3595,15.1662,294.9338,2066.4731
TCGA-AR-A2LM-01,258.3885,322.5778,851.556,179.2589,3197.7479,529.2551,24.6519,283.6491,1962.7178
TCGA-PE-A5DD-01,7.4553,322.8579,237.0775,76.5408,5000.0,348.4095,59.6421,916.501,1234.0954
TCGA-AR-A0TX-01,343.824,250.3283,1094.0778,104.9069,3085.956,632.8257,90.6937,1648.731,2835.533
TCGA-AO-A0JF-01,44.9654,273.3628,559.5696,164.4889,2950.0384,680.6303,17.2944,428.1322,1925.8263
TCGA-AR-A0U0-01,13.3072,653.7573,878.6693,353.4247,5211.7417,1463.7965,127.593,2624.6575,1245.7926
TCGA-B6-A0IE-01,376.8506,326.107,148.3849,170.2557,2218.035,212.3149,45.7604,1416.218,1254.3742
TCGA-OL-A66J-01,13.9703,395.0158,256.8725,165.8405,7885.534,291.1221,37.4042,385.7594,741.3249
TCGA-BH-A18S-01,486.6188,307.3373,286.7458,200.1995,2758.3774,331.8152,12.0838,201.5059,1703.4924
TCGA-AR-A2LL-01,71.4801,264.4332,1170.0361,121.6606,3545.4874,323.8267,46.5704,1114.8014,2306.1372
TCGA-GM-A3XN-01,104.3293,365.9652,408.4457,105.039,4317.6011,420.8659,44.0028,419.4464,1007.0972
TCGA-AO-A03N-01,1.5023,346.5198,98.1472,116.1743,5227.8418,214.3215,53.0796,1204.8072,1777.6665
TCGA-V7-A7HQ-01,28.3285,215.5554,705.7498,46.8036,3276.2555,117.0091,73.9005,502.5234,490.2066
TCGA-BH-A0DG-01,401.8961,234.2796,945.1228,136.3278,4573.8609,308.0925,50.8624,1165.6654,1837.7157
TCGA-BH-A0DV-01,57.4362,292.6151,506.8075,125.5859,5933.7847,364.8538,7.7375,297.0017,1127.5947
TCGA-B6-A408-01,13.6794,288.4707,519.4669,109.786,3195.0193,239.2143,17.8885,537.7061,1316.3802
TCGA-B6-A0RG-01,1012.2183,179.7145,629.0794,166.6705,4060.5603,532.5325,50.306,1563.552,1660.0989
TCGA-AO-A03R-01,23.3684,578.3075,1471.5406,161.5757,4272.4086,293.774,31.3804,3509.2639,1472.876
TCGA-B6-A0X5-01,0.9348,607.3475,114.5127,256.1346,4055.6205,551.5307,21.033,2409.9089,1506.8941
TCGA-GM-A3XL-01,37.7293,419.7127,1077.1893,240.5677,7666.3205,276.9124,890.6196,5172.7241,1071.6511
TCGA-E2-A14Y-01,3.1763,593.838,752.2499,195.3415,5893.0651,195.8708,476.9719,3597.6707,1818.9518
TCGA-AO-A03T-01,295.1536,526.0111,847.9239,109.5256,3518.7042,226.7644,71.4745,1202.2111,929.1683
TCGA-BH-A1EN-01,0.9526,220.6074,2007.1669,96.532,6616.5695,380.0947,137.177,961.5095,1612.7829
TCGA-E2-A152-01,0.0,197.7758,374.7897,104.8778,5014.7423,277.0357,47.8876,999.7032,1931.3347
TCGA-BH-A0B5-01,444.6298,528.6791,517.3449,193.1288,7567.3783,412.942,83.3889,2205.4703,1747.8319
TCGA-E2-A1IG-01,776.6951,280.7105,216.4028,164.4336,801.8676,200.5684,49.5331,736.0942,1960.2111
TCGA-AO-A12E-01,7.377,279.776,523.4973,123.7705,5981.694,591.8033,59.0164,1713.6612,1308.1967
TCGA-BH-A0DX-01,21.2132,247.4805,718.2732,336.8068,5533.3085,435.4298,87.4581,1243.3941,1788.2397
TCGA-AR-A255-01,277.7778,180.6673,909.3731,144.941,2503.7244,429.8572,51.8312,1854.7486,3180.9435
TCGA-B6-A40C-01,13.9937,249.6145,330.9096,121.0043,1742.0771,212.1004,63.1088,1434.2159,1057.7583
TCGA-AO-A0JM-01,25.0545,287.1405,230.9368,128.5403,2101.8519,259.2593,83.878,3112.2004,1350.7625
TCGA-AO-A0JD-01,33.1107,374.9713,416.5177,326.592,7834.0702,425.9242,79.0142,4527.8901,2492.71
TCGA-A2-A0ES-01,71.7006,240.6613,677.2546,123.3398,3853.2553,1431.0393,21.5473,342.8996,1509.7985
TCGA-GM-A4E0-01,16.889,396.8542,701.994,76.3675,6342.178,577.8967,22.0291,168.8898,939.9083
TCGA-BH-A1FN-01,236.7951,421.2668,547.0114,220.2632,2433.5928,337.9315,178.9335,2568.2792,2408.3087
TCGA-BH-A0BO-01,206.9526,170.9292,405.783,105.9129,4562.0533,629.9545,17.5439,143.2749,1227.0955
TCGA-BH-A18M-01,67.2181,339.4148,608.6362,155.373,3606.2708,514.237,59.8719,819.8407,1584.5846
TCGA-AR-A5QM-01,12.4651,290.6898,489.2539,82.8037,7999.0117,461.2075,48.9699,851.6312,1002.1024
TCGA-B6-A1KI-01,334.507,219.2987,248.5329,91.5493,5436.9131,384.3897,72.1831,333.3333,1245.892
TCGA-E2-A1L8-01,268.0447,376.6588,293.4598,299.5595,4193.4937,696.0352,25.0762,850.898,2648.9326
TCGA-A2-A04T-01,26.0802,868.2883,2431.3657,210.3799,2150.3955,396.7661,815.4395,5071.7204,1213.2487
TCGA-AC-A23G-01,14.5349,176.9113,606.1047,103.9244,4784.8837,343.75,25.436,607.5581,1037.7907
TCGA-BH-A0BZ-01,7.8496,261.0673,798.8527,172.9942,5973.8848,454.9777,108.0836,2206.6571,1181.3722
TCGA-AC-A2FO-01,516.2917,266.3693,860.3569,99.6897,3331.6524,592.3196,33.3592,393.7161,1255.6245
TCGA-BH-A0BQ-01,468.5212,253.4448,569.3186,125.5301,3599.7737,299.1256,42.9322,565.1187,1344.8986
TCGA-A2-A0ER-01,526.7722,300.676,311.0005,273.3309,4248.5322,202.512,53.3402,1346.7648,1796.9923
TCGA-BH-A1FE-06,9.1388,217.1248,257.2935,134.9736,5.6239,479.0861,30.2285,329.7012,1543.4095
TCGA-GM-A2DD-01,162.3417,298.566,659.6975,111.6714,2829.6642,508.6705,173.6564,1725.741,1338.5807
TCGA-AR-A0TV-01,12.9482,338.1265,500.0805,135.0812,6605.6818,306.9073,42.6941,3566.3543,1544.6853
TCGA-A2-A0CT-01,0.8361,260.2759,293.4783,204.4314,8112.4582,209.8662,69.8161,1734.5318,1354.9331
TCGA-BH-A0BP-01,13.5406,242.9087,514.0421,109.328,4240.2207,243.7312,37.1113,696.0883,1497.994
TCGA-E2-A1LB-01,5.3914,276.4911,287.9928,177.4683,3097.3829,159.9461,73.2337,847.8041,1431.4276
TCGA-E2-A14T-01,262.3843,337.0768,522.319,263.7452,3862.2754,710.9418,103.9739,1431.4099,1910.1796
TCGA-E2-A1AZ-01,43.5109,319.4074,928.7322,127.5319,3146.2866,814.7037,1414.8537,4190.5476,1744.9362
TCGA-BH-A0BR-01,5.5794,138.3991,884.1202,164.8069,4855.3648,328.7554,1362.6609,1015.8798,3248.4979
TCGA-AO-A0JE-01,125.355,277.9351,646.6531,162.2718,2980.5274,490.4665,363.0832,2043.002,1748.8844
TCGA-A2-A0CS-01,245.5007,230.8445,409.7831,161.9751,4840.7937,371.9428,27.688,882.3258,1740.1938
TCGA-B6-A0I1-01,0.3233,616.1009,787.2616,226.9641,8733.2687,99.5797,745.5545,3073.7148,995.4737
TCGA-E2-A1IE-01,674.1825,487.6039,1094.7368,123.8244,2531.7969,296.4808,104.8894,1507.5677,2580.3799
TCGA-BH-A0BT-01,31.445,252.1158,163.3605,123.0956,2111.4149,1145.8241,32.2119,836.3596,1495.5536
TCGA-BH-A0BW-01,18.7915,814.4547,911.2012,200.8106,1589.9042,968.6809,336.0354,2165.07,2650.3316
TCGA-BH-A0DE-01,606.0485,373.7858,455.1352,167.2822,3484.9785,642.7787,15.5704,519.0139,1517.5167
TCGA-AO-A12C-01,425.9415,209.4881,348.6895,130.0198,4136.5714,512.9028,22.3735,460.135,2048.6561
TCGA-B6-A0RM-01,3.4804,277.435,626.4683,130.1662,4327.5037,168.7984,15.6617,918.4721,1410.5978
TCGA-BH-A0DL-01,19.1476,377.2946,1050.9574,172.3286,10475.2934,603.7678,117.3564,3354.231,2285.6702
TCGA-A2-A04Q-01,75.5881,314.6394,1295.0251,116.4674,3225.9931,1217.5087,351.3305,3143.0775,1182.4142
TCGA-BH-A0DT-01,240.3049,259.4441,818.8165,213.9913,3818.564,520.0801,33.6659,522.4018,1657.3682
TCGA-B6-A0WV-01,97.166,391.1471,772.8295,180.8367,1958.6145,373.8192,118.3086,2706.2528,2885.74
TCGA-A2-A0EQ-01,490.7772,298.1637,1064.456,151.7098,1563.5233,444.7668,92.0207,2790.4663,1933.2642
TCGA-A2-A0EO-01,757.5323,244.2145,398.8522,134.8637,9229.1966,706.241,22.9555,574.9641,1402.7977
TCGA-AO-A03L-01,147.1687,238.0264,290.3689,146.1766,4013.9033,273.1716,46.3003,2891.783,1572.5558
TCGA-B6-A0RL-01,93.8462,662.2246,57.5385,110.7692,4283.6923,126.1538,129.5385,3971.3846,1449.2308
TCGA-BH-A0B0-01,29.7398,219.8843,656.3404,125.5679,9707.5589,807.1045,33.8703,509.2937,1551.425
TCGA-AO-A03O-01,15.2838,342.3668,362.8821,151.9651,1626.2009,310.0437,184.2795,1859.8253,1967.2489
TCGA-BH-A0B6-01,249.64,230.6586,1428.2747,89.8386,5273.8438,784.2989,29.8137,396.7209,1304.2497
TCGA-BH-A0DD-01,90.6863,264.3137,503.1513,269.6078,1643.9076,527.3109,69.6779,3341.0364,2151.9608
TCGA-BH-A0E9-01,205.6091,350.0062,1096.7,207.3786,5525.9666,465.0093,62.9921,671.3262,2468.7251
TCGA-AO-A12D-01,14.8985,365.4163,1222.6361,177.3399,6802.3549,649.7657,120.6296,1324.5224,2565.9017
TCGA-BH-A1ET-01,19.3746,236.4329,410.7422,235.0788,3965.9868,744.6316,22.6037,234.6483,2193.8539
TCGA-BH-A204-01,575.4171,861.6003,333.6738,150.0397,2244.4671,404.2674,35.4103,2099.6482,1944.8417
TCGA-GM-A2DC-01,1.0942,683.2335,365.4767,178.9085,14620.7085,155.3823,34.4686,124.1964,1488.1685
TCGA-E2-A106-01,399.8551,308.7686,355.306,149.5835,11360.7389,335.0235,42.7381,355.306,2100.6882
TCGA-AR-A0U2-01,273.1995,697.9332,1081.6342,465.1523,2277.0757,535.8555,60.7799,8167.4548,2815.7221
TCGA-BH-A0B7-01,79.3424,170.5432,849.8928,133.3095,3089.7069,454.6104,105.4325,791.9943,2472.8377
TCGA-B6-A0IN-01,87.2333,296.9893,1062.36,115.0536,3223.388,286.691,88.6479,985.0289,1155.7232
TCGA-GM-A2DI-01,359.1772,91.1313,1181.962,124.2089,4554.5886,1265.8228,30.0633,836.2342,1730.2215
TCGA-GM-A2DO-01,276.5748,651.6437,1771.6535,88.5827,1670.2756,913.3858,83.6614,1576.7717,762.7953
TCGA-B6-A401-01,133.0824,284.7485,552.5145,128.2928,5468.3544,397.8789,109.1345,745.8091,1223.4006
TCGA-AR-A254-01,22.6695,277.2128,1477.5848,178.7401,1930.1024,550.4614,61.6145,1731.8898,2203.88
TCGA-BH-A0BS-01,4.5315,241.4996,147.921,141.7711,2780.0727,396.1822,30.1021,720.5079,2341.4887
TCGA-AR-A1AO-01,85.0924,276.8394,2127.6386,162.2998,2213.3881,698.4805,172.4846,1028.0082,1623.3265
TCGA-AR-A1AX-01,162.5709,254.6503,1529.3006,167.4858,3420.4159,886.2004,98.2987,1078.2609,1682.7977
TCGA-AR-A1AW-01,108.9671,323.9765,2503.9728,127.885,570.5638,1364.3587,97.238,1504.7295,1977.6769
TCGA-AR-A2LJ-01,58.9795,277.836,1105.7601,71.7089,3799.7242,289.3816,62.374,641.1372,795.5871
TCGA-AC-A2FE-01,80.7612,192.1714,978.1078,153.7866,3165.7771,447.745,48.8899,573.3736,1183.2598
TCGA-GM-A2DK-01,621.7987,314.4777,552.2335,106.2537,5681.4771,363.5497,60.5122,549.8511,974.866
TCGA-PE-A5DE-01,149.678,415.7273,722.6294,113.702,4789.2516,819.8978,44.859,1046.8577,1106.8177
TCGA-AC-A2FK-01,197.8657,302.9658,810.5825,157.8479,4426.8564,606.0471,11.5607,88.9284,1991.5518
TCGA-E2-A1B1-01,284.3313,353.621,1050.8261,265.8108,2352.5203,1280.0168,98.7057,1029.3591,2141.6395
TCGA-A2-A0CQ-01,2.5011,583.0889,301.9205,100.0447,5507.1014,185.4399,24.6539,920.0536,1176.954
TCGA-AR-A250-01,379.9669,217.7511,490.3422,239.5143,3028.6976,409.7682,90.2318,1903.6976,1977.649
TCGA-BH-A0C3-01,792.3012,129.9492,496.1929,165.3976,1246.6159,504.6531,116.7513,1098.9848,1862.9442
TCGA-BH-A1F5-01,104.6426,450.0074,676.4923,270.818,5319.0862,1014.3699,37.5829,556.0059,3317.6124
TCGA-B6-A0RT-01,200.922,350.5707,1569.8617,188.5233,2593.5463,1054.8402,399.3006,1884.597,1354.9515
TCGA-AC-A2FF-01,117.8744,238.6473,746.8599,130.4348,1100.4831,762.3188,42.5121,653.1401,1745.5717
TCGA-BH-A18K-01,29.0394,419.3537,288.6233,123.2404,10622.3993,415.0509,166.0912,1461.8858,1328.0212
TCGA-BH-A0C7-01,1106.8707,563.4334,292.5431,158.9059,6288.5054,340.2149,337.6099,2962.1622,1892.2826
TCGA-BH-A1EO-01,18.8834,298.2611,1117.5566,132.7563,1401.3805,812.5604,53.7892,798.2547,1856.8721
TCGA-A2-A0CP-01,32.1716,230.8378,343.1635,115.2815,2259.3834,384.7185,16.0858,207.7748,1189.008
TCGA-AR-A252-01,136.2963,378.5807,1612.7407,142.2222,1029.9259,1045.9259,47.4074,652.7407,3059.8519
TCGA-AR-A1AP-01,12.5956,287.1435,708.0522,59.3792,7980.2069,344.1296,75.5735,1502.924,2129.1048
TCGA-AR-A24L-01,431.4442,281.2458,1144.9465,210.2377,1172.6299,328.2841,109.428,1638.8091,2961.3476
TCGA-AR-A1AU-01,402.4054,298.1828,725.7602,148.6905,3934.4633,415.2041,37.2667,1054.385,1818.9176
TCGA-AO-A03P-01,69.4549,335.8477,823.1071,212.0377,6219.217,323.9002,44.0771,1220.1352,2133.4001
TCGA-AR-A1AN-01,141.6216,145.0254,400.6264,207.7579,6678.7224,1346.6171,51.5932,608.038,1835.1944
TCGA-AO-A1KP-01,26.194,881.3766,715.8601,202.5894,4663.8666,405.1788,54.3775,1224.8204,1898.9026
TCGA-B6-A0WS-01,207.9479,303.3231,1739.9794,291.8808,2337.1017,541.2813,70.5721,832.8195,2459.0613
TCGA-AR-A1AL-01,117.7879,253.8568,555.4226,168.8612,4087.7823,700.6624,21.387,524.4593,1824.2758
TCGA-AR-A24S-01,22.5702,190.6274,1164.5639,231.2713,1237.5507,724.0052,53.3478,2499.1371,2758.2548
TCGA-AO-A12B-01,270.6417,316.7058,423.3006,161.9622,1384.9244,170.4197,10.1491,882.5457,1072.4178
TCGA-AR-A0TQ-01,243.0213,325.3722,1007.3892,266.0099,3217.8435,348.1117,79.9124,2837.9858,1885.3311
TCGA-AR-A1AM-01,118.0458,354.2965,913.618,137.4845,9251.3987,329.7507,26.8607,242.8068,1702.1216
TCGA-AR-A24Z-01,3.6626,498.9127,539.7734,304.6812,3936.1337,299.6452,116.2871,1725.9929,2169.8524
TCGA-AR-A24X-01,343.8232,344.5109,810.4404,228.3969,2688.2064,681.2611,38.3117,761.814,2388.0978
TCGA-AR-A0TW-01,39.0837,200.7521,679.5303,133.0158,6067.1648,239.757,88.0204,751.7859,2204.4503
TCGA-A2-A0CV-01,26.9336,247.9293,958.4342,137.5332,11057.0927,440.9657,11.1746,210.8842,1577.9064
TCGA-A2-A0CL-01,143.4396,248.5656,1196.4418,121.9422,2294.2921,828.762,153.447,2729.7999,1733.5063
TCGA-A2-A0ST-01,103.9461,353.1858,1623.3558,118.9178,3457.5981,1777.35,1553.2029,2457.4912,1099.3477
TCGA-AR-A1AQ-01,38.7397,832.1074,928.719,326.4463,8659.0909,526.343,736.0537,3653.9256,685.9504
TCGA-AC-A2BM-01,381.9217,675.4804,338.1059,187.3383,2123.8572,435.3976,91.0816,1711.92,1923.4087
