"","FLT3","GeneID","Gene_Expression","TCGA"
"6588",8.0853,"TPX2",9.27339816240083,"Non-TNBC"
"6589",22.7088,"TPX2",11.0604466805367,"Non-TNBC"
"6590",309.8683,"TPX2",8.44353330487823,"Non-TNBC"
"6591",69.2941,"TPX2",10.1477024035614,"Non-TNBC"
"6592",97.1429,"TPX2",7.45535927983814,"Non-TNBC"
"6593",11.8606,"TPX2",11.6057273384494,"Non-TNBC"
"6594",161.2383,"TPX2",11.9236648672272,"Non-TNBC"
"6595",25.1595,"TPX2",8.72706887710553,"Non-TNBC"
"6596",2.9204,"TPX2",12.234939875411,"Non-TNBC"
"6597",4.8431,"TPX2",11.0793843783583,"Non-TNBC"
"6598",108.497,"TPX2",10.8521507229746,"Non-TNBC"
"6599",6.9724,"TPX2",9.69821847822441,"Non-TNBC"
"6600",32.0153,"TPX2",12.8547753879734,"Non-TNBC"
"6601",25.0601,"TPX2",8.9917125866611,"Non-TNBC"
"6602",35.2997,"TPX2",9.18176424726571,"Non-TNBC"
"6603",22.2222,"TPX2",9.0615961194337,"Non-TNBC"
"6604",13.7383,"TPX2",8.8549899010508,"Non-TNBC"
"6605",7.0517,"TPX2",11.4722649732268,"Non-TNBC"
"6606",16.2481,"TPX2",11.3009065929839,"Non-TNBC"
"6607",133.1951,"TPX2",7.82137794369614,"Non-TNBC"
"6608",209.8632,"TPX2",9.51093957473214,"Non-TNBC"
"6609",842.6544,"TPX2",9.29512468521866,"Non-TNBC"
"6610",206.0671,"TPX2",10.5400368620252,"Non-TNBC"
"6611",285.3458,"TPX2",7.7829903485855,"Non-TNBC"
"6612",13.3758,"TPX2",6.72053293944824,"Non-TNBC"
"6613",1972.9235,"TPX2",11.1553180301547,"Non-TNBC"
"6614",54.1977,"TPX2",8.30500104413712,"Non-TNBC"
"6615",93.6262,"TPX2",9.84319386906202,"Non-TNBC"
"6616",206.8345,"TPX2",7.29485229664708,"Non-TNBC"
"6617",61.3718,"TPX2",11.7212920337183,"Non-TNBC"
"6618",127.4557,"TPX2",8.91454210079647,"Non-TNBC"
"6619",558.5659,"TPX2",10.5012004676692,"Non-TNBC"
"6620",29.2719,"TPX2",10.6841760741831,"Non-TNBC"
"6621",588.258,"TPX2",9.79162509568291,"Non-TNBC"
"6622",30.2679,"TPX2",11.1795100550345,"Non-TNBC"
"6623",49.6934,"TPX2",8.20913067274638,"Non-TNBC"
"6624",258.3885,"TPX2",8.15304072801568,"Non-TNBC"
"6625",7.4553,"TPX2",9.84156592014938,"Non-TNBC"
"6626",343.824,"TPX2",10.6880150869488,"Non-TNBC"
"6627",44.9654,"TPX2",8.74527834776478,"Non-TNBC"
"6628",13.3072,"TPX2",11.3584630229501,"Non-TNBC"
"6629",376.8506,"TPX2",10.4688459789297,"Non-TNBC"
"6630",13.9703,"TPX2",8.59529254587976,"Non-TNBC"
"6631",486.6188,"TPX2",7.66182013123739,"Non-TNBC"
"6632",71.4801,"TPX2",10.1238645513165,"Non-TNBC"
"6633",104.3293,"TPX2",8.71577808209097,"Non-TNBC"
"6634",1.5023,"TPX2",10.235783533658,"Non-TNBC"
"6635",28.3285,"TPX2",8.97591501523521,"Non-TNBC"
"6636",401.8961,"TPX2",10.1881751396431,"Non-TNBC"
"6637",57.4362,"TPX2",8.21917675057818,"Non-TNBC"
"6638",13.6794,"TPX2",9.07335459129835,"Non-TNBC"
"6639",1012.2183,"TPX2",10.6115338939571,"Non-TNBC"
"6640",23.3684,"TPX2",11.7773637804083,"Non-TNBC"
"6641",0.9348,"TPX2",11.2353614221221,"Non-TNBC"
"6642",37.7293,"TPX2",12.3369874059103,"Non-TNBC"
"6643",3.1763,"TPX2",11.8132483776964,"Non-TNBC"
"6644",295.1536,"TPX2",10.2326740661662,"Non-TNBC"
"6645",0.9526,"TPX2",9.91065696998677,"Non-TNBC"
"6646",0,"TPX2",9.96679843128266,"Non-TNBC"
"6647",444.6298,"TPX2",11.1075246128366,"Non-TNBC"
"6648",776.6951,"TPX2",9.52570519605356,"Non-TNBC"
"6649",7.377,"TPX2",10.7437078270274,"Non-TNBC"
"6650",21.2132,"TPX2",10.2812277444663,"Non-TNBC"
"6651",277.7778,"TPX2",10.8577855651171,"Non-TNBC"
"6652",13.9937,"TPX2",10.4870520629779,"Non-TNBC"
"6653",25.0545,"TPX2",11.6041827322628,"Non-TNBC"
"6654",33.1107,"TPX2",12.1449418154149,"Non-TNBC"
"6655",71.7006,"TPX2",8.42584362759828,"Non-TNBC"
"6656",16.889,"TPX2",7.40845542704577,"Non-TNBC"
"6657",236.7951,"TPX2",11.3271479590848,"Non-TNBC"
"6658",206.9526,"TPX2",7.17267652082161,"Non-TNBC"
"6659",67.2181,"TPX2",9.68095845609059,"Non-TNBC"
"6660",12.4651,"TPX2",9.73577803801783,"Non-TNBC"
"6661",334.507,"TPX2",8.38514324605303,"Non-TNBC"
"6662",268.0447,"TPX2",9.73453689287438,"Non-TNBC"
"6663",26.0802,"TPX2",12.3085439283462,"Non-TNBC"
"6664",14.5349,"TPX2",9.24925119565622,"Non-TNBC"
"6665",7.8496,"TPX2",11.1083003904074,"Non-TNBC"
"6666",516.2917,"TPX2",8.62467155601978,"Non-TNBC"
"6667",468.5212,"TPX2",9.14496076924008,"Non-TNBC"
"6668",526.7722,"TPX2",10.3963530367608,"Non-TNBC"
"6669",9.1388,"TPX2",8.36938447035337,"Non-TNBC"
"6670",162.3417,"TPX2",10.7538359888159,"Non-TNBC"
"6671",12.9482,"TPX2",11.8006387921599,"Non-TNBC"
"6672",0.8361,"TPX2",10.7611620844481,"Non-TNBC"
"6673",13.5406,"TPX2",9.44519760326231,"Non-TNBC"
"6674",5.3914,"TPX2",9.72928781473073,"Non-TNBC"
"6675",262.3843,"TPX2",10.4842286795526,"Non-TNBC"
"6676",43.5109,"TPX2",12.033267297707,"Non-TNBC"
"6677",5.5794,"TPX2",9.98993344056097,"Non-TNBC"
"6678",125.355,"TPX2",10.9971808925759,"Non-TNBC"
"6679",245.5007,"TPX2",9.78680183982546,"Non-TNBC"
"6680",0.3233,"TPX2",11.5862368818757,"Non-TNBC"
"6681",674.1825,"TPX2",10.5589637264319,"Non-TNBC"
"6682",31.445,"TPX2",9.70970350397706,"Non-TNBC"
"6683",18.7915,"TPX2",11.0808641513484,"Non-TNBC"
"6684",606.0485,"TPX2",9.02240637686124,"Non-TNBC"
"6685",425.9415,"TPX2",8.84904535977555,"Non-TNBC"
"6686",3.4804,"TPX2",9.84466198866173,"Non-TNBC"
"6687",19.1476,"TPX2",11.7121963807692,"Non-TNBC"
"6688",75.5881,"TPX2",11.6184210644366,"Non-TNBC"
"6689",240.3049,"TPX2",9.03177507565591,"Non-TNBC"
"6690",97.166,"TPX2",11.4026138956274,"Non-TNBC"
"6691",490.7772,"TPX2",11.4468074239376,"Non-TNBC"
"6692",757.5323,"TPX2",9.1698350806679,"Non-TNBC"
"6693",147.1687,"TPX2",11.4982423892757,"Non-TNBC"
"6694",93.8462,"TPX2",11.9557895937448,"Non-TNBC"
"6695",29.7398,"TPX2",8.99518402033735,"Non-TNBC"
"6696",15.2838,"TPX2",10.8617269017709,"Non-TNBC"
"6697",249.64,"TPX2",8.63561256668802,"Non-TNBC"
"6698",90.6863,"TPX2",11.7065117313507,"Non-TNBC"
"6699",205.6091,"TPX2",9.39301756108087,"Non-TNBC"
"6700",14.8985,"TPX2",10.3723453351735,"Non-TNBC"
"6701",19.3746,"TPX2",7.88049146336047,"Non-TNBC"
"6702",575.4171,"TPX2",11.0366188557104,"Non-TNBC"
"6703",1.0942,"TPX2",6.96804926820485,"Non-TNBC"
"6704",399.8551,"TPX2",8.47697296765335,"Non-TNBC"
"6705",273.1995,"TPX2",12.9958474789187,"Non-TNBC"
"6706",79.3424,"TPX2",9.63116668572757,"Non-TNBC"
"6707",87.2333,"TPX2",9.94548612164735,"Non-TNBC"
"6708",359.1772,"TPX2",9.70948743491187,"Non-TNBC"
"6709",276.5748,"TPX2",10.6236727504025,"Non-TNBC"
"6710",133.0824,"TPX2",9.54459569693831,"Non-TNBC"
"6711",22.6695,"TPX2",10.7589641964893,"Non-TNBC"
"6712",4.5315,"TPX2",9.49487138106559,"Non-TNBC"
"6713",85.0924,"TPX2",10.0070387635433,"Non-TNBC"
"6714",162.5709,"TPX2",10.0758279480397,"Non-TNBC"
"6715",108.9671,"TPX2",10.5562469019096,"Non-TNBC"
"6716",58.9795,"TPX2",9.32673776844982,"Non-TNBC"
"6717",80.7612,"TPX2",9.16584562970107,"Non-TNBC"
"6718",621.7987,"TPX2",9.10551858784068,"Non-TNBC"
"6719",149.678,"TPX2",10.0332270955801,"Non-TNBC"
"6720",197.8657,"TPX2",6.49070489548556,"Non-TNBC"
"6721",284.3313,"TPX2",10.0089315167305,"Non-TNBC"
"6722",2.5011,"TPX2",9.84714130505346,"Non-TNBC"
"6723",379.9669,"TPX2",10.8953462505639,"Non-TNBC"
"6724",792.3012,"TPX2",10.1032678728519,"Non-TNBC"
"6725",104.6426,"TPX2",9.12154879894804,"Non-TNBC"
"6726",200.922,"TPX2",10.8808056530252,"Non-TNBC"
"6727",117.8744,"TPX2",9.35345584679634,"Non-TNBC"
"6728",29.0394,"TPX2",10.5146014347234,"Non-TNBC"
"6729",1106.8707,"TPX2",11.5329218845458,"Non-TNBC"
"6730",18.8834,"TPX2",9.64251151254249,"Non-TNBC"
"6731",32.1716,"TPX2",7.70580377280753,"Non-TNBC"
"6732",136.2963,"TPX2",9.35257470775486,"Non-TNBC"
"6733",12.5956,"TPX2",10.5545159476926,"Non-TNBC"
"6734",431.4442,"TPX2",10.6793121565092,"Non-TNBC"
"6735",402.4054,"TPX2",10.0435536686825,"Non-TNBC"
"6736",69.4549,"TPX2",10.2540072241941,"Non-TNBC"
"6737",141.6216,"TPX2",9.25038843547815,"Non-TNBC"
"6738",26.194,"TPX2",10.2595319039763,"Non-TNBC"
"6739",207.9479,"TPX2",9.70359130169595,"Non-TNBC"
"6740",117.7879,"TPX2",9.03743521283539,"Non-TNBC"
"6741",22.5702,"TPX2",11.2877914947762,"Non-TNBC"
"6742",270.6417,"TPX2",9.78716094759434,"Non-TNBC"
"6743",243.0213,"TPX2",11.4711599176903,"Non-TNBC"
"6744",118.0458,"TPX2",7.92959455440991,"Non-TNBC"
"6745",3.6626,"TPX2",10.7540464363443,"Non-TNBC"
"6746",343.8232,"TPX2",9.57518751159166,"Non-TNBC"
"6747",39.0837,"TPX2",9.55609579580267,"Non-TNBC"
"6748",26.9336,"TPX2",7.72713220112091,"Non-TNBC"
"6749",143.4396,"TPX2",11.4151078888224,"Non-TNBC"
"6750",103.9461,"TPX2",11.2635574758023,"Non-TNBC"
"6751",38.7397,"TPX2",11.8356263235064,"Non-TNBC"
"6752",381.9217,"TPX2",10.7422420582099,"Non-TNBC"
"6753",8.9401,"TPX2",11.6349522277597,"Non-TNBC"
"6754",233.5382,"TPX2",10.652332680513,"Non-TNBC"
"6755",9.154,"TPX2",10.7907701647808,"Non-TNBC"
"6756",70.0045,"TPX2",11.752776308906,"Non-TNBC"
"6757",0.9471,"TPX2",12.3765171379706,"Non-TNBC"
"6758",53.6059,"TPX2",9.9082304773603,"Non-TNBC"
"6759",1431.4631,"TPX2",8.98897518449701,"Non-TNBC"
"6760",2.1613,"TPX2",10.2672463264647,"Non-TNBC"
"6761",1097.9188,"TPX2",9.80006040184226,"Non-TNBC"
"6762",9.9159,"TPX2",12.3861760017717,"Non-TNBC"
"6763",164.1188,"TPX2",8.53438887735731,"Non-TNBC"
"6764",39.3917,"TPX2",10.5604610468426,"Non-TNBC"
"6765",5.4392,"TPX2",9.89320610655015,"Non-TNBC"
"6766",135.6267,"TPX2",9.72045889345011,"Non-TNBC"
"6767",22.7074,"TPX2",11.7956350213883,"Non-TNBC"
"6768",199.694,"TPX2",8.30672431088191,"Non-TNBC"
"6769",45.3784,"TPX2",9.98446089876152,"Non-TNBC"
"6770",131.1321,"TPX2",11.2573025632227,"Non-TNBC"
"6771",187.7473,"TPX2",8.06665108610412,"Non-TNBC"
"6772",86.2984,"TPX2",11.971905260075,"Non-TNBC"
"6773",380.9524,"TPX2",11.1787031273516,"Non-TNBC"
"6774",71.558,"TPX2",9.70408848257738,"Non-TNBC"
"6775",88.2845,"TPX2",8.94487864573873,"Non-TNBC"
"6776",23.854,"TPX2",11.4455551343681,"Non-TNBC"
"6777",62.1211,"TPX2",7.32628476092153,"Non-TNBC"
"6778",36.079,"TPX2",12.5303009111602,"Non-TNBC"
"6779",7.8942,"TPX2",10.0385353624334,"Non-TNBC"
"6780",69.3312,"TPX2",10.3406034361622,"Non-TNBC"
"6781",42.8677,"TPX2",9.09590754627365,"Non-TNBC"
"6782",4.6589,"TPX2",9.30669856820665,"Non-TNBC"
"6783",103.3412,"TPX2",8.02978580248137,"Non-TNBC"
"6784",88.8464,"TPX2",10.3232887710493,"Non-TNBC"
"6785",615.3503,"TPX2",9.03136486777547,"Non-TNBC"
"6786",137.0038,"TPX2",9.57947528529065,"Non-TNBC"
"6787",10.0792,"TPX2",9.58176323626324,"Non-TNBC"
"6788",55.9791,"TPX2",7.23815535127756,"Non-TNBC"
"6789",8.0106,"TPX2",10.9166077111501,"Non-TNBC"
"6790",212.2925,"TPX2",9.24076080870431,"Non-TNBC"
"6791",57.3659,"TPX2",9.987628690655,"Non-TNBC"
"6792",646.1331,"TPX2",9.24627672418658,"Non-TNBC"
"6793",184.0329,"TPX2",8.53002703110027,"Non-TNBC"
"6794",1247.4871,"TPX2",11.0805705298632,"Non-TNBC"
"6795",26.5841,"TPX2",9.14513150171776,"Non-TNBC"
"6796",1.3415,"TPX2",11.8772521116272,"Non-TNBC"
"6797",395.3571,"TPX2",10.0417193767386,"Non-TNBC"
"6798",584.5828,"TPX2",9.81893969148527,"Non-TNBC"
"6799",21.6548,"TPX2",11.3093885275336,"Non-TNBC"
"6800",9.058,"TPX2",9.42541356520948,"Non-TNBC"
"6801",345.6331,"TPX2",10.0691566335757,"Non-TNBC"
"6802",118.6742,"TPX2",11.6314719320813,"Non-TNBC"
"6803",23.926,"TPX2",11.6577723134671,"Non-TNBC"
"6804",98.9171,"TPX2",10.8533833259234,"Non-TNBC"
"6805",93.5539,"TPX2",11.1241423186605,"Non-TNBC"
"6806",84.8724,"TPX2",8.64123098315386,"Non-TNBC"
"6807",340.202,"TPX2",9.6390939369483,"Non-TNBC"
"6808",9.6182,"TPX2",11.21615405001,"Non-TNBC"
"6809",98.758,"TPX2",6.75231106097482,"Non-TNBC"
"6810",0.3621,"TPX2",11.5874934021086,"Non-TNBC"
"6811",5.6989,"TPX2",12.1915954358237,"Non-TNBC"
"6812",5.5468,"TPX2",9.04315089880248,"Non-TNBC"
"6813",14.8816,"TPX2",12.1118704292584,"Non-TNBC"
"6814",17.5169,"TPX2",10.6979324186243,"Non-TNBC"
"6815",24.965,"TPX2",11.8428172185855,"Non-TNBC"
"6816",47.8505,"TPX2",8.85969442130743,"Non-TNBC"
"6817",119.7467,"TPX2",10.491457402993,"Non-TNBC"
"6818",35.9281,"TPX2",8.81889784232419,"Non-TNBC"
"6819",39.1129,"TPX2",9.86862349541682,"Non-TNBC"
"6820",372.394,"TPX2",10.4303104705709,"Non-TNBC"
"6821",1222.4984,"TPX2",10.0642152966208,"Non-TNBC"
"6822",131.0289,"TPX2",10.1753881194359,"Non-TNBC"
"6823",5.8459,"TPX2",10.6389201401943,"Non-TNBC"
"6824",175.8958,"TPX2",9.57183491837796,"Non-TNBC"
"6825",17.3779,"TPX2",12.9662678130356,"Non-TNBC"
"6826",231.8607,"TPX2",10.9991485728231,"Non-TNBC"
"6827",17.3937,"TPX2",11.8128528790316,"Non-TNBC"
"6828",59.4193,"TPX2",11.672786810249,"Non-TNBC"
"6829",204.3846,"TPX2",8.09401749512642,"Non-TNBC"
"6830",62.069,"TPX2",10.3631404072558,"Non-TNBC"
"6831",17.9182,"TPX2",9.85141580907949,"Non-TNBC"
"6832",9.9351,"TPX2",12.2221878170533,"Non-TNBC"
"6833",32.0073,"GSK3B",10.659841360637,"Non-TNBC"
"6834",0.7138,"GSK3B",10.1640572709723,"Non-TNBC"
"6835",33.3639,"GSK3B",11.5781966605044,"Non-TNBC"
"6836",239.7403,"GSK3B",10.8137499324858,"Non-TNBC"
"6837",525.6015,"GSK3B",10.5268889586794,"Non-TNBC"
"6838",82.4467,"GSK3B",10.3631061219581,"Non-TNBC"
"6839",264.4503,"GSK3B",10.6327243484257,"Non-TNBC"
"6840",25.4876,"GSK3B",11.504467107843,"Non-TNBC"
"6841",144.4096,"GSK3B",10.6788153389957,"Non-TNBC"
"6842",14.9906,"GSK3B",10.3969075227292,"Non-TNBC"
"6843",675.5154,"GSK3B",10.8663230625592,"Non-TNBC"
"6844",9.408,"GSK3B",11.031841158389,"Non-TNBC"
"6845",124.7355,"GSK3B",10.4199306918085,"Non-TNBC"
"6846",47.9553,"GSK3B",10.9336809189406,"Non-TNBC"
"6847",0.4451,"GSK3B",10.2726386487182,"Non-TNBC"
"6848",73.2224,"GSK3B",10.7964945783529,"Non-TNBC"
"6849",607.5697,"GSK3B",11.3768669002541,"Non-TNBC"
"6850",91.954,"GSK3B",9.86084659193661,"Non-TNBC"
"6851",1.9293,"GSK3B",10.7538213674621,"Non-TNBC"
"6852",0.7681,"GSK3B",11.7491112687519,"Non-TNBC"
"6853",2.9888,"GSK3B",10.7995406680802,"Non-TNBC"
"6854",16.0772,"GSK3B",10.7260030165102,"Non-TNBC"
"6855",3.8271,"GSK3B",10.2713355608669,"Non-TNBC"
"6856",15.949,"GSK3B",11.386356746289,"Non-TNBC"
"6857",894.2005,"GSK3B",10.9684994769427,"Non-TNBC"
"6858",2.2528,"GSK3B",10.5271412178352,"Non-TNBC"
"6859",4.7455,"GSK3B",9.73790709624385,"Non-TNBC"
"6860",16.0197,"GSK3B",10.7890266564375,"Non-TNBC"
"6861",0,"GSK3B",10.2390301696844,"Non-TNBC"
"6862",54.1462,"GSK3B",10.5732015303762,"Non-TNBC"
"6863",67.4922,"GSK3B",10.434107971396,"Non-TNBC"
"6864",29.32,"GSK3B",11.3428423820365,"Non-TNBC"
"6865",24.3694,"GSK3B",11.4864930572866,"Non-TNBC"
"6866",8.1673,"GSK3B",11.1013286103816,"Non-TNBC"
"6867",2.516,"GSK3B",10.8567708314516,"Non-TNBC"
"6868",1037.3202,"GSK3B",10.6026898655417,"Non-TNBC"
"6869",62.0338,"GSK3B",10.634745900585,"Non-TNBC"
"6870",314.6096,"GSK3B",11.3537940180172,"Non-TNBC"
"6871",13.9647,"GSK3B",10.8607827445123,"Non-TNBC"
"6872",4.96,"GSK3B",11.6573134023731,"Non-TNBC"
"6873",86.7315,"GSK3B",10.803345393805,"Non-TNBC"
"6874",16.9335,"GSK3B",10.6501853654968,"Non-TNBC"
"6875",118.3508,"GSK3B",10.6973881930125,"Non-TNBC"
"6876",147.2332,"GSK3B",9.85394435750817,"Non-TNBC"
"6877",57.1316,"GSK3B",11.0374555300476,"Non-TNBC"
"6878",120.2056,"GSK3B",10.4471016214876,"Non-TNBC"
"6879",6.7388,"GSK3B",10.8844316309135,"Non-TNBC"
"6880",46.617,"GSK3B",11.3058294264603,"Non-TNBC"
"6881",113.7315,"GSK3B",10.30142268654,"Non-TNBC"
"6882",29.8507,"GSK3B",10.4192286408015,"Non-TNBC"
"6883",8.4059,"GSK3B",9.96506116898533,"Non-TNBC"
"6884",2.5452,"GSK3B",10.4209176200311,"Non-TNBC"
"6885",5.7615,"GSK3B",10.8068159844697,"Non-TNBC"
"6886",12.482,"GSK3B",10.5333657505583,"Non-TNBC"
"6887",0,"GSK3B",10.2329252426232,"Non-TNBC"
"6888",96.5615,"GSK3B",9.3517756137805,"Non-TNBC"
"6889",82.164,"GSK3B",11.2162172985525,"Non-TNBC"
"6890",20.3081,"GSK3B",10.8338623191742,"Non-TNBC"
"6891",1.968,"GSK3B",10.9826144610414,"Non-TNBC"
"6892",232.121,"GSK3B",10.5015513039689,"Non-TNBC"
"6893",0.7236,"GSK3B",10.5050603433303,"Non-TNBC"
"6894",267.7978,"GSK3B",10.9663401201074,"Non-TNBC"
"6895",199.6945,"GSK3B",10.9285715223056,"Non-TNBC"
"6896",10.9935,"GSK3B",10.3607649085629,"Non-TNBC"
"6897",104.3688,"GSK3B",11.3041501632067,"Non-TNBC"
"6898",61.0181,"GSK3B",10.7126361012016,"Non-TNBC"
"6899",17.5906,"GSK3B",10.7279684301808,"Non-TNBC"
"6900",133.048,"GSK3B",11.0207291464388,"Non-TNBC"
"6901",510.9046,"GSK3B",10.5562560999948,"Non-TNBC"
"6902",18.0037,"GSK3B",11.2358536442654,"Non-TNBC"
"6903",0.5951,"GSK3B",11.5058558064725,"Non-TNBC"
"6904",6.8493,"GSK3B",9.90119273573175,"Non-TNBC"
"6905",25.4345,"GSK3B",10.7228142751129,"Non-TNBC"
"6906",0,"GSK3B",11.8438195174641,"Non-TNBC"
"6907",47.0367,"GSK3B",10.4097730936234,"Non-TNBC"
"6908",3.801,"GSK3B",10.3827748802815,"Non-TNBC"
"6909",49.8331,"GSK3B",11.7966808894723,"Non-TNBC"
"6910",204.3619,"GSK3B",10.5591573711319,"Non-TNBC"
"6911",2.9776,"GSK3B",10.5722652684158,"Non-TNBC"
"6912",1.6606,"GSK3B",10.0718212486417,"Non-TNBC"
"6913",326.066,"GSK3B",9.73781754703444,"Non-TNBC"
"6914",1008.769,"GSK3B",10.8485826476787,"Non-TNBC"
"6915",127.7802,"GSK3B",10.4531290330264,"Non-TNBC"
"6916",103.5109,"GSK3B",10.6748783122156,"Non-TNBC"
"6917",3.7783,"GSK3B",11.8141482302617,"Non-TNBC"
"6918",5.0879,"GSK3B",11.426611075273,"Non-TNBC"
"6919",3.3467,"GSK3B",11.0499459961264,"Non-TNBC"
"6920",30.7622,"GSK3B",9.95259420417445,"Non-TNBC"
"6921",0.4606,"GSK3B",11.8483567918476,"Non-TNBC"
"6922",1.2005,"GSK3B",11.4103922008548,"Non-TNBC"
"6923",14.8359,"GSK3B",11.051567734393,"Non-TNBC"
"6924",5.3552,"GSK3B",10.9100327724781,"Non-TNBC"
"6925",0.2927,"GSK3B",10.8330772992588,"Non-TNBC"
"6926",86.5645,"GSK3B",9.88500169943711,"Non-TNBC"
"6927",82.6795,"GSK3B",11.3221511881712,"Non-TNBC"
"6928",4.9555,"GSK3B",10.9905027422794,"Non-TNBC"
"6929",0.5869,"GSK3B",10.5563533469956,"Non-TNBC"
"6930",215.395,"GSK3B",10.1786665936914,"Non-TNBC"
"6931",286.1461,"GSK3B",11.5598856727725,"Non-TNBC"
"6932",2.1008,"GSK3B",10.1896598994419,"Non-TNBC"
"6933",3.0496,"GSK3B",11.2719496803079,"Non-TNBC"
"6934",1.6841,"GSK3B",10.6663268965833,"Non-TNBC"
"6935",27.1024,"GSK3B",10.6489178321466,"Non-TNBC"
"6936",223.796,"GSK3B",10.456028565404,"Non-TNBC"
"6937",258.0423,"GSK3B",10.1404815140409,"Non-TNBC"
"6938",6.5421,"GSK3B",9.74955622301455,"Non-TNBC"
"6939",1.6641,"GSK3B",9.66234633645226,"Non-TNBC"
"6940",78.4115,"GSK3B",11.1760528779434,"Non-TNBC"
"6941",10.9489,"GSK3B",10.6746093003605,"Non-TNBC"
"6942",40.1409,"GSK3B",9.98997188808904,"Non-TNBC"
"6943",31.4914,"GSK3B",9.97564250901908,"Non-TNBC"
"6944",0,"GSK3B",9.41354817666877,"Non-TNBC"
"6945",13.1589,"GSK3B",11.1442949106698,"Non-TNBC"
"6946",25.1053,"GSK3B",11.3491539851346,"Non-TNBC"
"6947",1.8632,"GSK3B",11.294035626602,"Non-TNBC"
"6948",91.0739,"GSK3B",10.6137218854706,"Non-TNBC"
"6949",70.4315,"GSK3B",11.3335087113991,"Non-TNBC"
"6950",92.0044,"GSK3B",10.8981841622482,"Non-TNBC"
"6951",81.8487,"GSK3B",10.4837473685242,"Non-TNBC"
"6952",5.1626,"GSK3B",10.9519154282753,"Non-TNBC"
"6953",451.3114,"GSK3B",10.608121359582,"Non-TNBC"
"6954",270.5237,"GSK3B",10.9428197262083,"Non-TNBC"
"6955",14.9789,"GSK3B",10.1836094549063,"Non-TNBC"
"6956",1.0152,"GSK3B",10.640176144424,"Non-TNBC"
"6957",224.8262,"GSK3B",10.6814640239085,"Non-TNBC"
"6958",64.6109,"GSK3B",9.88746068919717,"Non-TNBC"
"6959",613.2887,"GSK3B",10.469046913556,"Non-TNBC"
"6960",32.111,"GSK3B",10.7773583141867,"Non-TNBC"
"6961",15.147,"GSK3B",10.2230824473981,"Non-TNBC"
"6962",96.4064,"GSK3B",10.5373559645635,"Non-TNBC"
"6963",45.8312,"GSK3B",9.75969248259408,"Non-TNBC"
"6964",143.3581,"GSK3B",10.6898091511532,"Non-TNBC"
"6965",97.0195,"GSK3B",10.5698683267706,"Non-TNBC"
"6966",495.4948,"GSK3B",10.5829161990273,"Non-TNBC"
"6967",88.4493,"GSK3B",10.5474706513328,"Non-TNBC"
"6968",38.0435,"GSK3B",11.2982570720677,"Non-TNBC"
"6969",758.6792,"GSK3B",9.99422273974114,"Non-TNBC"
"6970",62.3167,"GSK3B",10.1166526129682,"Non-TNBC"
"6971",31.3242,"GSK3B",9.90573973768848,"Non-TNBC"
"6972",7.4883,"GSK3B",9.49576870238524,"Non-TNBC"
"6973",9.7872,"GSK3B",10.3397315545406,"Non-TNBC"
"6974",1395.3565,"GSK3B",11.5284477128816,"Non-TNBC"
"6975",449.0554,"GSK3B",9.7056398167898,"Non-TNBC"
"6976",7.659,"GSK3B",10.40881809371,"Non-TNBC"
"6977",294.4999,"GSK3B",11.7179784236028,"Non-TNBC"
"6978",6.496,"GSK3B",11.427792981566,"Non-TNBC"
"6979",85.3746,"GSK3B",10.2090108631714,"Non-TNBC"
"6980",983.7476,"GSK3B",11.0920719623252,"Non-TNBC"
"6981",9.4974,"GSK3B",10.5492338556064,"Non-TNBC"
"6982",47.1436,"GSK3B",9.78423289595055,"Non-TNBC"
"6983",118.9759,"GSK3B",10.8872756866725,"Non-TNBC"
"6984",396.3682,"GSK3B",11.0197201898352,"Non-TNBC"
"6985",34.5396,"GSK3B",11.464482599137,"Non-TNBC"
"6986",36.3427,"GSK3B",11.0248461475304,"Non-TNBC"
"6987",5.1622,"GSK3B",11.0407187665163,"Non-TNBC"
"6988",75.6628,"GSK3B",11.1862527440005,"Non-TNBC"
"6989",29.0073,"GSK3B",10.7350701642653,"Non-TNBC"
"6990",3.1686,"GSK3B",10.7139940546166,"Non-TNBC"
"6991",135.1044,"GSK3B",10.7726338451953,"Non-TNBC"
"6992",66.6849,"GSK3B",11.2024676782381,"Non-TNBC"
"6993",189.3376,"GSK3B",9.84482876872896,"Non-TNBC"
"6994",413.4969,"GSK3B",10.7979747511935,"Non-TNBC"
"6995",59.3846,"GSK3B",10.714104075094,"Non-TNBC"
"6996",81.302,"GSK3B",11.0370019625536,"Non-TNBC"
"6997",77.2667,"GSK3B",9.91568192817719,"Non-TNBC"
"6998",51.203,"GSK3B",11.2694847364078,"Non-TNBC"
"6999",9.9136,"GSK3B",11.1621240403357,"Non-TNBC"
"7000",24.6212,"GSK3B",10.5171660300437,"Non-TNBC"
"7001",80.5085,"GSK3B",10.1606240153487,"Non-TNBC"
"7002",2.2143,"GSK3B",11.0595498308143,"Non-TNBC"
"7003",7.4349,"GSK3B",11.1951264669016,"Non-TNBC"
"7004",11.3009,"GSK3B",10.5712624041052,"Non-TNBC"
"7005",12.069,"GSK3B",10.847894367619,"Non-TNBC"
"7006",200.7131,"GSK3B",9.98256055864619,"Non-TNBC"
"7007",494.2945,"GSK3B",11.2799973757433,"Non-TNBC"
