,FLT3,FANCL,SYK,CEP76,ELF3,JAK2,CCNE1,TPX2,GSK3B
MB-6055,5.8014251670000005,7.442612767999999,8.651287862,5.524469797999999,9.297707596,7.01684302,6.927961643,7.593329565,8.819752503
MB-6336,5.357889712,7.131323503,8.544200662,6.120598565,8.993430012000001,6.173629259,9.162331452,8.01174703,8.851206363
MB-4351,5.4556023210000015,6.678372612,8.216523901,5.934051827,9.165696432,6.104059419,7.732870616,7.732927725,9.744106162000001
MB-5208,5.305795292,6.9411389739999985,8.06701937,5.4877339360000015,8.156551392,5.978160452000001,7.423275257999999,7.391910944,9.194036809
MB-5440,6.015378374,7.345053574,8.951916364,5.715186196,8.40286594,7.282206423,8.53226077,8.438069721,8.826271276
MB-5298,5.288012217,7.03025233,8.435859764,5.658989028,9.637961755,6.2223853789999986,9.389651642999999,9.301403034,8.241862849
MB-6144,5.75623201,6.7187128660000015,9.801348627000001,5.431761835,9.079526185,6.515302761,7.166959502,7.629803601,8.409261839
MB-5346,5.624895433,7.113511363,7.018701967,5.9436828770000005,7.627856258,6.240876638,7.829490807000001,8.74647504,8.818048062
MB-6178,5.30734999,6.592134951,8.016627133,5.178402422,9.518668983,6.1532817060000005,6.973924123,7.612621477,8.813102595
MB-6062,6.511650474,6.823366216,10.13755383,5.447057301,7.871446341,7.458098862999999,6.997436423,7.948874185,8.384887985
MB-4417,5.688730213,6.668100302,8.255679032,5.517211904,9.462917221,6.419293893,7.682054791,7.889641152999999,10.16088437
MB-4332,5.418776076,6.473871545,6.49525284,5.463516318,9.586989831,5.925326212000001,8.309717331,7.756437111,9.255903035
MB-7205,5.7405730460000015,6.63622072,8.150684405,5.82884122,8.998786163,6.0888406470000005,7.330142417,7.794693829,8.957720195
MB-7159,5.126058029,8.72994463,8.149417317000001,5.956663194,11.27846018,5.869687178,8.476078245,9.020210954,8.770433552
MB-4354,6.082584146,6.129390664,8.102405376,5.123397448,8.306978811,6.372758342999999,7.687414522,6.625456166,9.836234979
MB-6143,5.4390214289999985,6.977226158,7.556092476,5.508405187,8.114304771,5.948364842999999,6.231409206,7.94671616,7.560101023
MB-5148,5.680536012,6.333756788,9.216210313,5.5283959010000014,8.794305105,6.249008862,6.356702681,5.747800772000001,8.926092322
MB-5225,5.647314296,7.848408652000001,9.406308348,5.338030765,9.585631163,6.281757817999999,7.532190501,8.238773173,8.409261839
MB-4024,5.411246297999999,6.842756194,7.58480407,5.383147815,9.901489137,5.9330891160000006,6.9640607910000005,7.433413566,8.128776907
MB-6242,5.2743907,8.952479593,9.275270858999999,5.434698187,8.902275787999999,6.444049549,7.964428943,8.53107877,9.04460851
MB-6237,5.373352775,7.390130752999999,7.885436417,5.3900231660000015,9.615156725,6.1932059310000005,7.5858406239999985,8.173024972,8.385571426
MB-5173,5.53178123,7.058366491,8.491071311,5.594934435,10.00866216,6.094823477,7.639642338,8.196637011,8.622487824
MB-5162,5.361728281,6.271767717,9.428555942000001,5.374549352000001,5.690727097999999,6.194252517000001,7.254708117000001,6.871138706,8.617280147
MB-5235,5.473175017000001,7.720475744,8.105274773,5.407673861,9.046007218,5.858849442,8.239880136,8.079349857999999,9.533756015
MB-4931,6.026826647999999,9.045510407,9.469824706,5.65289477,5.425044227000001,6.352027388,7.399792144,8.293013721,8.30180424
MB-7045,6.4412943920000005,6.517640856,8.021504817,5.402006777,9.219900261,6.0989087820000005,6.639000564,6.366604232,8.35845292
MB-7049,5.68596151,7.253471311,6.713867672999999,5.504863971,9.089640223,5.8387217960000015,7.060302289,7.375397995,8.319480536
MB-7031,6.28680196,8.715384007,7.387454058999999,5.724785022000001,10.35058332,6.225945595,8.929835415,9.297022758999999,8.0653723
MB-7078,5.439455565,7.209049357,8.018343776,5.455750777,5.888004799,6.438281644,7.8799094689999984,8.322632828,9.26869758
MB-7038,5.849363788,7.532454747,7.646191022000001,5.752061466000002,8.03134727,5.884432697,7.993062177,6.875766923,8.053959281000001
MB-0399,6.336912392,6.70570602,7.87625788,5.470639599999998,9.156080372,6.177552379,6.458870476,6.946619509,8.924355805
MB-0265,5.770976527,7.190995179,8.444834635,5.409163471,8.539413489,6.735060927999999,6.26333132,6.528620994,7.689999546
MB-0191,5.55136822,8.115486434,8.816493288,5.553476822,9.288181462999999,6.359608982,8.39166666,8.601157066,8.752017256
MB-0558,5.5527435239999985,7.1197968970000005,8.056684088999999,5.691709406,8.053056709,6.390936614,8.397151043,8.951619436,8.502374985
MB-0284,5.5763509010000005,7.813645092000001,8.316346495,5.637055414,8.199203913,6.272344201,8.144184322000001,7.388783331,8.268981831
MB-0639,5.293759797,7.665342928999999,8.67705226,5.738029663,10.15926181,6.076896447,7.97692224,7.926344745,8.097612267
MB-0318,5.242119858,7.071884759,7.164172757999999,5.583082964,8.682288522999999,5.93942141,6.348021599999999,5.8338022889999985,7.751485213
MB-6251,5.503223123,7.809588248,7.106049814,5.709593896,8.471824271000001,5.889317628,7.065142308,8.037795142,8.193088043
MB-0489,6.397220629,6.362959227999999,10.10864225,5.694605289,6.374273632,6.746403422,5.8512592,5.699378293,7.893901737
MB-5450,5.791704997999999,7.592394614,8.415697318,5.349958255,9.551759987,6.4716184010000015,7.690986874,9.102909074,8.603370714
MB-5155,5.3805363470000005,6.58386633,7.829669737000001,5.851798211,8.002152371000001,6.047823645,6.348006682,6.06196568,8.192506737999999
MB-0100,5.557883441,7.718019609,8.763728055,5.614022372000001,8.6400765,6.318094163,7.964600588,8.372630143,8.913992332000001
MB-5572,6.047654698,6.76848616,9.77766841,5.270227653,9.15621123,7.283954666,6.296600288,6.961795023,8.276925927
MB-5655,5.539161858,6.415230912999999,6.989446247999999,5.57103714,8.361084316,5.938845344,8.700468143,8.423870112000001,8.851206363
MB-5577,5.970871869,6.458757599,9.124799533,5.357272,9.438794816,7.053030815,6.170408032999999,6.792836685,8.535213824
MB-0200,5.301525325,7.467701872999999,7.291277714,5.531901325,9.125051523,6.568595866,9.028048387,8.53871609,9.039000486
MB-5633,5.756267594,6.443394947000001,9.657010434,5.414290655,5.8042400160000005,6.61572656,7.178765932,7.231985062000001,8.434701464
MB-0278,5.188656385,7.202978034,6.516526138,5.715785112000001,8.462387482999999,5.556128874,8.079209966,8.151857725,8.661322233
MB-0627,5.547166716,6.55277312,9.005098693999999,5.659756136,8.988761925,6.96218843,6.639933735,6.951352241,8.56926849
MB-0634,5.629785612,7.197004538,9.002997019,5.71291671,7.668991492000001,6.940731854,5.428224052999999,5.523631311,8.001786068
MB-5624,5.354308842,6.359608982,8.632275423,5.590966698,9.731476169,6.319231798,7.619063866,7.578009411,8.713788143
MB-5566,5.618357719,7.1598757389999985,8.783035272000001,5.430718047,9.303842051,6.1749247810000005,8.040583829,8.154824801,8.091860589
MB-0127,5.295598284,6.733938049,7.832057457999999,5.506005441,9.854285688,6.279771221,6.140943798,6.119104723,8.630729364
MB-0414,5.798193747000001,8.208590366000001,8.255061839,5.4697401160000005,8.721533758,6.6198884210000015,8.347802784,8.252946139,8.232597797
MB-0259,5.414113231,7.155702006,6.969954546,5.653848025,10.147441,5.806073557,9.848813762,8.446048715,8.917449862
MB-0396,5.9708942060000005,7.644415277,8.28675222,5.513218662000001,9.147951512,7.132138692000001,8.625535653,9.315757565,8.452693262999999
MB-0874,5.504728797,7.110607998,7.213920183,5.3949654670000005,8.562692675,6.065769124,11.29308082,8.318244422000001,7.8520362010000015
MB-0179,6.072172566,6.86267276,8.950221078,5.287667578,7.193693818,7.127591408,6.061583126,6.124137024,8.175970165
MB-0269,5.793256326,6.525926857000001,8.572505024,5.721302304,5.965795795,6.280636567,6.48877344,6.689845433,8.589374229
MB-0582,5.7107337660000015,7.97652345,8.078232861,5.611809052000001,9.77285629,6.3942877110000005,7.643401187999999,6.775175845,9.248599018
MB-0901,5.407249042,7.091550251,8.325576277,5.738578035,9.629819596,6.325171991,7.211321706,8.903630521,8.465486754
MB-0464,5.6673838660000015,7.260870379,8.531672522000001,5.506629905,10.0116386,6.129906796,7.526934937,7.54977118,8.410635852999999
MB-0163,5.391951649,7.683560446,7.583256753,5.76448362,8.139731816,5.7692430020000005,6.374715915,8.716163319,7.730417859
MB-0149,5.325092211,7.390582255,6.908793165,5.716387707999999,10.19303272,5.717993714,7.803719069,8.699095299,8.677746297
MB-0350,5.5578652,7.161124142,7.127670501,5.74802583,7.156189968,5.675621265,7.372345598,7.940279482999999,8.462053087000001
MB-0495,5.533927386,6.7574366339999985,8.42214381,5.981690027000001,7.64938539,6.149670173,6.331745009,6.566551922,8.360376065
MB-0470,6.073842797999999,6.452652825,6.1279940260000005,5.589297502999999,5.58074266,6.10134823,6.721305535,5.300992132,7.577069347999999
MB-0303,5.704698528,7.292680377000001,8.280922955,5.726033692000001,8.828756263999999,6.37918506,6.343312377,7.474525466,8.421216678
MB-0340,5.253989407,6.7589047760000005,7.612014537999999,5.616385161,9.594177075,6.0217118560000005,8.859641397999999,7.79622164,9.366414434
MB-0502,5.391183872999999,6.178888695,9.922123848,5.646823297,5.494221627000001,6.4584247160000015,6.624621772,6.387257549,8.35845292
MB-0289,5.746892497,6.25546489,9.501242656,5.640538089,5.808888802999999,6.6963018010000015,6.384857526,6.167816352999999,7.975983715
MB-0436,5.344842296,6.969254734,8.049201849,5.6324009870000005,9.268284182999999,5.867715887,6.860080551,6.549076216,8.125891017
MB-0211,5.35104721,6.343692485,7.840073122000001,5.528140119,9.583461321,6.041019896,6.120588527000001,6.865705575,8.769599788999999
MB-0588,6.187605792,6.49270461,7.874188641,5.733180731,9.180845689,6.027045969,6.114931295,6.187885227000001,8.806551921
MB-0188,5.521838806,7.1905746420000005,8.071623436,5.498776951,9.831771802,6.421827757000001,6.195958775,7.415712835,8.841996963
MB-0617,5.588748458,6.748634079,8.499062217999999,6.004857311,5.980901339,6.4930308010000015,5.371039289,5.319857545,8.027209089
MB-7225,5.439261928,7.652163586,7.60010567,5.631661676,9.528602266,6.381043395,8.298612314,8.02831421,9.195065286
MB-7089,5.77548006,7.161547121,8.38652011,5.394236399,8.601342697,6.291275285,7.585724778999999,8.240644159,8.847930085
MB-7030,5.873596977,7.694830333,7.725705752,5.604098548,9.031120632,6.511286452,6.6699882210000006,6.504914127999999,8.083349256
MB-7119,5.460406672,7.388783331,8.734870935,5.635878322000001,8.329964812,6.579111601,8.821422971,8.442072598,8.809829744
MB-7012,5.254294225,7.847385693,8.071500898,5.847666964,10.0620623,6.919548347,8.409470437000001,8.667242175,8.680052961
MB-0174,5.7963133189999985,6.9234892420000005,9.342734112999999,5.608817329,8.224197802,6.762951435,7.617042414,7.34011626,8.653760831
MB-7039,5.533281219,7.024158084,7.524919811,5.48318929,8.655280706000001,6.336153479,6.328801704,6.559208787999999,8.000625304
MB-5547,5.450686126,7.650666545,7.919039367000001,5.773330822999999,9.493702743,6.055482818,8.871601777999999,8.703694209,8.091860589
MB-5465,5.515884069,8.169508169,8.034081011,5.246400146,9.367163006,6.074249132,7.14313561,7.951598682,8.16604035
