"","GeneID","Gene_Expression","TCGA"
"304","FLT3",4.17920846660239,"Non_TNBC"
"305","FLT3",1.58496250072116,"Non_TNBC"
"306","FLT3",7.48223358727414,"Non_TNBC"
"307","FLT3",9.31314742513286,"Non_TNBC"
"308","FLT3",6.20455745080756,"Non_TNBC"
"309","FLT3",5.87041157558451,"Non_TNBC"
"310","FLT3",4.29569364144969,"Non_TNBC"
"311","FLT3",6.77078544744666,"Non_TNBC"
"312","FLT3",9.3517009796461,"Non_TNBC"
"313","FLT3",5.83321395141742,"Non_TNBC"
"314","FLT3",0,"Non_TNBC"
"315","FLT3",9.72042024437578,"Non_TNBC"
"316","FLT3",5.82178418441876,"Non_TNBC"
"317","FLT3",2.39492565468731,"Non_TNBC"
"318","FLT3",6.07398514001578,"Non_TNBC"
"319","FLT3",2.01948842959136,"Non_TNBC"
"320","FLT3",0.492417240075858,"Non_TNBC"
"321","FLT3",1.62367960829401,"Non_TNBC"
"322","FLT3",7.52187364262899,"Non_TNBC"
"323","FLT3",6.20618215049008,"Non_TNBC"
"324","FLT3",4.76983519951239,"Non_TNBC"
"325","FLT3",2.67928866580463,"Non_TNBC"
"326","FLT3",5.76406212785406,"Non_TNBC"
"327","FLT3",8.21638259277203,"Non_TNBC"
"328","FLT3",5.77633827535991,"Non_TNBC"
"329","FLT3",8.63958816163818,"Non_TNBC"
"330","FLT3",5.46698269304359,"Non_TNBC"
"331","FLT3",8.18140523443487,"Non_TNBC"
"332","FLT3",1.6942561897441,"Non_TNBC"
"333","FLT3",6.60219852028048,"Non_TNBC"
"334","FLT3",1.55040819321728,"Non_TNBC"
"335","FLT3",4.9063903746177,"Non_TNBC"
"336","FLT3",4.43622848111601,"Non_TNBC"
"337","FLT3",3.14756720709463,"Non_TNBC"
"338","FLT3",4.71646418715242,"Non_TNBC"
"339","FLT3",6.49830512716166,"Non_TNBC"
"340","FLT3",4.10793889649493,"Non_TNBC"
"341","FLT3",5.36979797925654,"Non_TNBC"
"342","FLT3",4.57062686433011,"Non_TNBC"
"343","FLT3",7.21310616430114,"Non_TNBC"
"344","FLT3",1.78897797812104,"Non_TNBC"
"345","FLT3",4.34934404468128,"Non_TNBC"
"346","FLT3",6.15751469259801,"Non_TNBC"
"347","FLT3",4.55123914126658,"Non_TNBC"
"348","FLT3",6.53624410684698,"Non_TNBC"
"349","FLT3",3.97181942144621,"Non_TNBC"
"350","FLT3",5.160335345871,"Non_TNBC"
"351","FLT3",6.55360472085743,"Non_TNBC"
"352","FLT3",5.39304888980032,"Non_TNBC"
"353","FLT3",7.48246836421836,"Non_TNBC"
"354","FLT3",8.10895092966259,"Non_TNBC"
"355","FLT3",4.72799667040119,"Non_TNBC"
"356","FLT3",1.3049198448279,"Non_TNBC"
"357","FLT3",2.40280402182209,"Non_TNBC"
"358","FLT3",2.86597818349693,"Non_TNBC"
"359","FLT3",7.07134329507865,"Non_TNBC"
"360","FLT3",6.41535474459398,"Non_TNBC"
"361","FLT3",5.19846665102049,"Non_TNBC"
"362","FLT3",1.18972969362145,"Non_TNBC"
"363","FLT3",6.91106955516657,"Non_TNBC"
"364","FLT3",5.90310818512365,"Non_TNBC"
"365","FLT3",2.50512874161279,"Non_TNBC"
"366","FLT3",1.28226186658765,"Non_TNBC"
"367","FLT3",8.36078696149099,"Non_TNBC"
"368","FLT3",4.10609701538939,"Non_TNBC"
"369","FLT3",2.85159914323515,"Non_TNBC"
"370","FLT3",5.0051349602645,"Non_TNBC"
"371","FLT3",5.74501138904009,"Non_TNBC"
"372","FLT3",5.07462959458988,"Non_TNBC"
"373","FLT3",6.89612166118408,"Non_TNBC"
"374","FLT3",1.54300087740243,"Non_TNBC"
"375","FLT3",5.42422676734254,"Non_TNBC"
"376","FLT3",3.91129850177145,"Non_TNBC"
"377","FLT3",4.56064770864692,"Non_TNBC"
"378","FLT3",3.54698086470366,"Non_TNBC"
"379","FLT3",6.45996433378208,"Non_TNBC"
"380","FLT3",5.36869153365985,"Non_TNBC"
"381","FLT3",7.22318117953052,"Non_TNBC"
